date,open,high,low,close,adjusted_close,volume
2016-10-05 13:30:00,215.41000366210935,216.1300048828125,215.3300018310547,215.6300048828125,184.6043243408203,72816000
2016-10-06 13:30:00,215.3699951171875,216.0399932861328,214.7400054931641,215.77999877929688,184.73272705078125,62927400
2016-10-07 13:30:00,216.1000061035156,216.3000030517578,214.19000244140625,215.0399932861328,184.0992126464844,89788300
2016-10-10 13:30:00,216.16000366210935,216.6999969482422,215.9900054931641,216.16000366210935,185.05807495117188,51855000
2016-10-11 13:30:00,215.66000366210935,215.7400054931641,212.5800018310547,213.42999267578125,182.72085571289065,130367400
2016-10-12 13:30:00,213.58999633789065,214.32000732421875,213.0099945068359,213.7100067138672,182.9605712890625,73866100
2016-10-13 13:30:00,212.16000366210935,213.58999633789065,211.2100067138672,213.0099945068359,182.3612823486328,101357000
2016-10-14 13:30:00,214.1499938964844,214.69000244140625,213.02999877929688,213.1199951171875,182.4554748535156,93346200
2016-10-17 13:30:00,213.08999633789065,213.38999938964844,212.1699981689453,212.3800048828125,181.8218994140625,58275700
2016-10-18 13:30:00,214.2400054931641,214.30999755859375,213.27000427246097,213.7100067138672,182.9605712890625,76869700
2016-10-19 13:30:00,214.02000427246097,214.63999938964844,213.6000061035156,214.27999877929688,183.44857788085935,66519200
2016-10-20 13:30:00,213.8699951171875,214.52999877929688,213.11000061035156,213.8800048828125,183.1061248779297,73639800
2016-10-21 13:30:00,213.8800048828125,214.0800018310547,212.7599945068359,213.97999572753903,183.1916961669922,89089100
2016-10-24 13:30:00,215.0,215.32000732421875,214.47999572753903,214.88999938964844,183.97076416015625,60146600
2016-10-25 13:30:00,214.67999267578125,214.97999572753903,213.97999572753903,214.1699981689453,183.35433959960935,66542300
2016-10-26 13:30:00,213.2100067138672,214.4199981689453,212.92999267578125,213.7400054931641,182.9862365722656,75705500
2016-10-27 13:30:00,214.5800018310547,214.6199951171875,213.0800018310547,213.1699981689453,182.4982452392578,77220200
2016-10-28 13:30:00,213.13999938964844,213.92999267578125,211.7100067138672,212.5399932861328,181.9588928222656,140623200
2016-10-31 13:30:00,212.92999267578125,213.19000244140625,212.36000061035156,212.5500030517578,181.9674530029297,61272500
2016-11-01 13:30:00,212.92999267578125,212.9900054931641,209.6000061035156,211.0099945068359,180.6490173339844,122781800
2016-11-02 13:30:00,210.6499938964844,211.1000061035156,209.22999572753903,209.7400054931641,179.56179809570312,103330800
2016-11-03 13:30:00,209.9900054931641,210.2400054931641,208.4600067138672,208.77999877929688,178.73992919921875,88939300
2016-11-04 13:30:00,208.91000366210935,209.88999938964844,208.3800048828125,208.5500030517578,178.5430145263672,109122100
2016-11-07 14:30:00,208.5500030517578,213.19000244140625,208.5500030517578,213.1499938964844,182.48106384277344,109794900
2016-11-08 14:30:00,212.69000244140625,214.77000427246097,212.3800048828125,214.11000061035156,183.30303955078125,106772100
2016-11-09 14:30:00,212.3699951171875,217.1000061035156,212.33999633789065,216.3800048828125,185.24639892578125,258429000
2016-11-10 14:30:00,217.3000030517578,218.30999755859375,215.22000122070312,216.9199981689453,185.7086639404297,172113300
2016-11-11 14:30:00,216.0800018310547,216.6999969482422,215.32000732421875,216.4199981689453,185.2806396484375,100552700
2016-11-14 14:30:00,217.02999877929688,217.27000427246097,215.72000122070312,216.58999633789065,185.4261779785156,94580000
2016-11-15 14:30:00,217.0399932861328,218.27999877929688,216.8000030517578,218.27999877929688,186.87298583984375,91652600
2016-11-16 14:30:00,217.55999755859375,218.13999938964844,217.4199981689453,217.8699951171875,186.52200317382812,65617700
2016-11-17 14:30:00,218.0500030517578,219.05999755859375,217.9199981689453,218.9900054931641,187.4808349609375,69797200
2016-11-18 14:30:00,219.07000732421875,219.27000427246097,218.2899932861328,218.5,187.0613555908203,86265800
2016-11-21 14:30:00,219.1699981689453,220.17999267578125,219.0,220.1499938964844,188.4739532470703,72402600
2016-11-22 14:30:00,220.5099945068359,220.7899932861328,219.72999572753903,220.5800018310547,188.84210205078125,67429000
2016-11-23 14:30:00,219.97999572753903,220.7599945068359,219.75,220.6999969482422,188.94480895996097,56620200
2016-11-25 14:30:00,221.1000061035156,221.55999755859375,221.0099945068359,221.52000427246097,189.64686584472656,37872300
2016-11-28 14:30:00,221.16000366210935,221.47999572753903,220.36000061035156,220.47999572753903,188.7564392089844,76572500
2016-11-29 14:30:00,220.52000427246097,221.44000244140625,220.1699981689453,220.91000366210935,189.12464904785156,69886700
2016-11-30 14:30:00,221.6300048828125,221.82000732421875,220.30999755859375,220.3800048828125,188.6708984375,113291800
2016-12-01 14:30:00,220.72999572753903,220.72999572753903,219.1499938964844,219.57000732421875,187.9774169921875,79040500
2016-12-02 14:30:00,219.6699981689453,220.25,219.2599945068359,219.67999267578125,188.0716094970703,74840300
2016-12-05 14:30:00,220.6499938964844,221.3999938964844,220.4199981689453,221.0,189.20164489746097,67837800
2016-12-06 14:30:00,221.22000122070312,221.7400054931641,220.66000366210935,221.6999969482422,189.80093383789065,59877400
2016-12-07 14:30:00,221.52000427246097,224.6699981689453,221.3800048828125,224.6000061035156,192.2836456298828,110738100
2016-12-08 14:30:00,224.57000732421875,225.6999969482422,224.2599945068359,225.1499938964844,192.75450134277344,99714400
2016-12-09 14:30:00,225.41000366210935,226.52999877929688,225.3699951171875,226.5099945068359,193.9188232421875,88005800
2016-12-12 14:30:00,226.3999938964844,226.9600067138672,225.7599945068359,226.25,193.6962432861328,102016100
2016-12-13 14:30:00,227.02000427246097,228.33999633789065,227.0,227.7599945068359,194.989013671875,110477500
2016-12-14 14:30:00,227.41000366210935,228.22999572753903,225.3699951171875,225.8800048828125,193.37945556640625,142501800
2016-12-15 14:30:00,226.16000366210935,227.80999755859375,225.88999938964844,226.80999755859375,194.17567443847656,124972600
2016-12-16 14:30:00,226.0099945068359,226.0800018310547,224.6699981689453,225.0399932861328,193.79588317871097,156420200
2016-12-19 14:30:00,225.25,226.02000427246097,225.0800018310547,225.52999877929688,194.2178497314453,90341100
2016-12-20 14:30:00,226.1499938964844,226.57000732421875,225.8800048828125,226.3999938964844,194.9671173095703,89838800
2016-12-21 14:30:00,226.25,226.4499969482422,225.77000427246097,225.77000427246097,194.424560546875,67909000
2016-12-22 14:30:00,225.6000061035156,225.7400054931641,224.9199981689453,225.3800048828125,194.0887756347656,56219100
2016-12-23 14:30:00,225.42999267578125,225.72000122070312,225.2100067138672,225.7100067138672,194.37289428710935,36697800
2016-12-27 14:30:00,226.02000427246097,226.72999572753903,226.0,226.27000427246097,194.8551483154297,42672500
2016-12-28 14:30:00,226.57000732421875,226.58999633789065,224.27000427246097,224.3999938964844,193.24476623535156,64095000
2016-12-29 14:30:00,224.47999572753903,224.88999938964844,223.83999633789065,224.3500061035156,193.2017059326172,48696100
2016-12-30 14:30:00,224.72999572753903,224.8300018310547,222.72999572753903,223.52999877929688,192.4955291748047,108998300
2017-01-03 14:30:00,225.0399932861328,225.8300018310547,223.8800048828125,225.2400054931641,193.96815490722656,91366500
2017-01-04 14:30:00,225.6199951171875,226.75,225.61000061035156,226.5800018310547,195.12208557128903,78744400
2017-01-05 14:30:00,226.27000427246097,226.5800018310547,225.47999572753903,226.3999938964844,194.9671173095703,78379000
2017-01-06 14:30:00,226.52999877929688,227.75,225.8999938964844,227.2100067138672,195.6646423339844,71559900
2017-01-09 14:30:00,226.91000366210935,227.07000732421875,226.4199981689453,226.4600067138672,195.01876831054688,46939700
2017-01-10 14:30:00,226.47999572753903,227.4499969482422,226.0099945068359,226.4600067138672,195.01876831054688,63771900
2017-01-11 14:30:00,226.36000061035156,227.1000061035156,225.58999633789065,227.1000061035156,195.5699157714844,74650000
2017-01-12 14:30:00,226.5,226.75,224.9600067138672,226.52999877929688,195.07907104492188,72113200
2017-01-13 14:30:00,226.72999572753903,227.3999938964844,226.69000244140625,227.0500030517578,195.52679443359375,62717900
2017-01-17 14:30:00,226.30999755859375,226.77999877929688,225.8000030517578,226.25,194.83790588378903,61240800
2017-01-18 14:30:00,226.5399932861328,226.8000030517578,225.8999938964844,226.75,195.26852416992188,54793300
2017-01-19 14:30:00,226.83999633789065,227.0,225.41000366210935,225.91000366210935,194.5450897216797,66608800
2017-01-20 14:30:00,226.6999969482422,227.30999755859375,225.97000122070312,226.7400054931641,195.25990295410156,129168600
2017-01-23 14:30:00,226.7400054931641,226.80999755859375,225.27000427246097,226.1499938964844,194.75177001953125,75061600
2017-01-24 14:30:00,226.3999938964844,228.0800018310547,226.27000427246097,227.6000061035156,196.00051879882812,95555300
2017-01-25 14:30:00,228.6999969482422,229.57000732421875,228.5099945068359,229.57000732421875,197.6969757080078,84437700
2017-01-26 14:30:00,229.3999938964844,229.7100067138672,229.0099945068359,229.3300018310547,197.4902801513672,59970700
2017-01-27 14:30:00,229.4199981689453,229.58999633789065,228.7599945068359,228.97000122070312,197.1802978515625,59711100
2017-01-30 14:30:00,228.1699981689453,228.1999969482422,226.41000366210935,227.5500030517578,195.95745849609375,79737300
2017-01-31 14:30:00,226.97999572753903,227.6000061035156,226.32000732421875,227.52999877929688,195.9401702880859,75880800
2017-02-01 14:30:00,227.52999877929688,228.58999633789065,226.94000244140625,227.6199951171875,196.01771545410156,79117700
2017-02-02 14:30:00,227.6199951171875,228.1000061035156,226.82000732421875,227.77000427246097,196.14691162109375,69657600
2017-02-03 14:30:00,228.82000732421875,229.5500030517578,228.4600067138672,229.33999633789065,197.49891662597656,80563200
2017-02-06 14:30:00,228.8699951171875,229.3300018310547,228.5399932861328,228.92999267578125,197.14581298828125,57790100
2017-02-07 14:30:00,229.3800048828125,229.66000366210935,228.72000122070312,228.94000244140625,197.1544189453125,57931200
2017-02-08 14:30:00,228.94000244140625,229.38999938964844,228.30999755859375,229.2400054931641,197.41278076171875,51566200
2017-02-09 14:30:00,229.2400054931641,230.9499969482422,229.2400054931641,230.6000061035156,198.58396911621097,65955200
2017-02-10 14:30:00,231.0,231.77000427246097,230.6199951171875,231.5099945068359,199.3675994873047,66015900
2017-02-13 14:30:00,232.0800018310547,233.07000732421875,232.0500030517578,232.77000427246097,200.4527130126953,55182100
2017-02-14 14:30:00,232.55999755859375,233.7100067138672,232.16000366210935,233.6999969482422,201.25360107421875,71109000
2017-02-15 14:30:00,233.4499969482422,235.13999938964844,233.38999938964844,234.9199981689453,202.30418395996097,86785800
2017-02-16 14:30:00,234.9499969482422,235.16000366210935,233.8500061035156,234.72000122070312,202.13194274902344,84722400
2017-02-17 14:30:00,233.9499969482422,235.08999633789065,233.92999267578125,235.08999633789065,202.4505920410156,77204100
2017-02-21 14:30:00,235.52000427246097,236.69000244140625,235.5099945068359,236.4900054931641,203.65621948242188,88946100
2017-02-22 14:30:00,236.02000427246097,236.5399932861328,235.8300018310547,236.27999877929688,203.47537231445312,62115200
2017-02-23 14:30:00,236.8800048828125,236.8999938964844,235.55999755859375,236.44000244140625,203.6132049560547,74615900
2017-02-24 14:30:00,235.4600067138672,236.7899932861328,235.41000366210935,236.7400054931641,203.8715362548828,82381600
2017-02-27 14:30:00,236.63999938964844,237.30999755859375,236.3500061035156,237.11000061035156,204.1901397705078,56515400
2017-02-28 14:30:00,236.6699981689453,236.9499969482422,236.02000427246097,236.47000122070312,203.63897705078125,96961900
2017-03-01 14:30:00,238.38999938964844,240.32000732421875,238.3699951171875,239.77999877929688,206.4894256591797,149158200
2017-03-02 14:30:00,239.55999755859375,239.57000732421875,238.2100067138672,238.27000427246097,205.1891326904297,70246000
2017-03-03 14:30:00,238.1699981689453,238.61000061035156,237.72999572753903,238.4199981689453,205.3182373046875,81974300
2017-03-06 14:30:00,237.5,238.1199951171875,237.0099945068359,237.7100067138672,204.7068023681641,55391500
2017-03-07 14:30:00,237.36000061035156,237.77000427246097,236.7599945068359,237.0,204.09539794921875,65103700
2017-03-08 14:30:00,237.33999633789065,237.63999938964844,236.3999938964844,236.55999755859375,203.71649169921875,78168800
2017-03-09 14:30:00,236.6999969482422,237.2400054931641,235.7400054931641,236.86000061035156,203.97479248046875,90683900
2017-03-10 14:30:00,237.97000122070312,238.02000427246097,236.58999633789065,237.69000244140625,204.68960571289065,81991700
2017-03-13 13:30:00,237.6199951171875,237.86000061035156,237.2400054931641,237.80999755859375,204.79293823242188,57256800
2017-03-14 13:30:00,237.17999267578125,237.2400054931641,236.19000244140625,236.8999938964844,204.0093231201172,59880800
2017-03-15 13:30:00,237.55999755859375,239.44000244140625,237.2899932861328,238.9499969482422,205.7746734619141,96081800
2017-03-16 13:30:00,239.11000061035156,239.1999969482422,238.1000061035156,238.47999572753903,205.36993408203125,78344000
2017-03-17 13:30:00,237.75,237.97000122070312,237.02999877929688,237.02999877929688,205.0092315673828,89002100
2017-03-20 13:30:00,237.02999877929688,237.36000061035156,236.32000732421875,236.77000427246097,204.7843780517578,52537000
2017-03-21 13:30:00,237.47000122070312,237.61000061035156,233.5800018310547,233.72999572753903,202.15505981445312,131809300
2017-03-22 13:30:00,233.77000427246097,234.61000061035156,233.0500030517578,234.27999877929688,202.6307830810547,97569200
2017-03-23 13:30:00,234.27999877929688,235.33999633789065,233.6000061035156,234.02999877929688,202.41452026367188,100410300
2017-03-24 13:30:00,234.3800048828125,235.0399932861328,232.9600067138672,233.86000061035156,202.2675323486328,112504900
2017-03-27 13:30:00,231.92999267578125,233.9199981689453,231.61000061035156,233.6199951171875,202.05992126464844,87454500
2017-03-28 13:30:00,233.27000427246097,235.80999755859375,233.13999938964844,235.32000732421875,203.5302734375,93483900
2017-03-29 13:30:00,234.9900054931641,235.80999755859375,234.72999572753903,235.5399932861328,203.72059631347656,61950400
2017-03-30 13:30:00,235.47000122070312,236.52000427246097,235.27000427246097,236.2899932861328,204.3692626953125,56737900
2017-03-31 13:30:00,235.8999938964844,236.5099945068359,235.67999267578125,235.7400054931641,203.89352416992188,73733100
2017-04-03 13:30:00,235.8000030517578,236.02999877929688,233.91000366210935,235.3300018310547,203.53890991210935,85546500
2017-04-04 13:30:00,235.0,235.5800018310547,234.55999755859375,235.47999572753903,203.66864013671875,56466200
2017-04-05 13:30:00,236.2599945068359,237.38999938964844,234.5399932861328,234.77999877929688,203.06326293945312,108800600
2017-04-06 13:30:00,234.94000244140625,236.0399932861328,234.42999267578125,235.44000244140625,203.6341094970703,69135800
2017-04-07 13:30:00,235.1499938964844,236.0,234.63999938964844,235.1999969482422,203.4265289306641,74412300
2017-04-10 13:30:00,235.36000061035156,236.2599945068359,234.72999572753903,235.33999633789065,203.547607421875,67615300
2017-04-11 13:30:00,234.8999938964844,235.17999267578125,233.33999633789065,235.05999755859375,203.3054046630859,88045300
2017-04-12 13:30:00,234.7400054931641,234.9600067138672,233.77000427246097,234.02999877929688,202.41452026367188,81864400
2017-04-13 13:30:00,233.63999938964844,234.4900054931641,232.5099945068359,232.5099945068359,201.0999298095703,92880400
2017-04-17 13:30:00,233.11000061035156,234.57000732421875,232.8800048828125,234.57000732421875,202.881591796875,68405400
2017-04-18 13:30:00,233.72000122070312,234.4900054931641,233.0800018310547,233.8699951171875,202.27615356445312,83225800
2017-04-19 13:30:00,234.52000427246097,234.9499969482422,233.17999267578125,233.44000244140625,201.90423583984375,68699900
2017-04-20 13:30:00,234.1499938964844,235.8500061035156,233.77999877929688,235.33999633789065,203.547607421875,92572200
2017-04-21 13:30:00,235.25,235.30999755859375,234.1300048828125,234.58999633789065,202.8988494873047,110389800
2017-04-24 13:30:00,237.17999267578125,237.41000366210935,234.55999755859375,237.1699981689453,205.13031005859375,119209900
2017-04-25 13:30:00,237.91000366210935,238.9499969482422,237.80999755859375,238.5500030517578,206.32391357421875,76698300
2017-04-26 13:30:00,238.5099945068359,239.52999877929688,238.3500061035156,238.3999938964844,206.19419860839844,84702500
2017-04-27 13:30:00,238.77000427246097,238.9499969482422,237.97999572753903,238.6000061035156,206.3671875,57410300
2017-04-28 13:30:00,238.8999938964844,238.92999267578125,237.92999267578125,238.0800018310547,205.91744995117188,63532800
2017-05-01 13:30:00,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,206.43637084960935,66882500
2017-05-02 13:30:00,238.83999633789065,238.97999572753903,238.3000030517578,238.77000427246097,206.5142059326172,57375700
2017-05-03 13:30:00,238.77000427246097,238.8800048828125,237.6999969482422,238.47999572753903,206.26336669921875,73137700
2017-05-04 13:30:00,238.8300018310547,238.9199981689453,237.77999877929688,238.7599945068359,206.50555419921875,61462700
2017-05-05 13:30:00,239.19000244140625,239.72000122070312,238.67999267578125,239.6999969482422,207.3185272216797,62001300
2017-05-08 13:30:00,239.75,239.9199981689453,239.1699981689453,239.66000366210935,207.2839813232422,48385700
2017-05-09 13:30:00,239.9600067138672,240.19000244140625,239.0399932861328,239.44000244140625,207.09371948242188,51363200
2017-05-10 13:30:00,239.38999938964844,239.8699951171875,239.1499938964844,239.8699951171875,207.465576171875,54293800
2017-05-11 13:30:00,239.3500061035156,239.57000732421875,238.1300048828125,239.3800048828125,207.0418243408203,62358300
2017-05-12 13:30:00,239.08999633789065,239.42999267578125,238.6699981689453,238.97999572753903,206.6958465576172,53912700
2017-05-15 13:30:00,239.47000122070312,240.44000244140625,239.4499969482422,240.3000030517578,207.8375244140625,61918900
2017-05-16 13:30:00,240.63999938964844,240.6699981689453,239.6300048828125,240.0800018310547,207.647216796875,51241800
2017-05-17 13:30:00,240.0800018310547,240.0800018310547,235.75,235.82000732421875,203.96275329589844,172174100
2017-05-18 13:30:00,235.72999572753903,237.75,235.42999267578125,236.77000427246097,204.7843780517578,107047700
2017-05-19 13:30:00,237.3300018310547,239.0800018310547,237.27000427246097,238.30999755859375,206.1163330078125,115011400
2017-05-22 13:30:00,238.8999938964844,239.7100067138672,238.82000732421875,239.52000427246097,207.1628875732422,61010600
2017-05-23 13:30:00,239.9499969482422,240.2400054931641,239.5099945068359,240.0500030517578,207.62130737304688,48341700
2017-05-24 13:30:00,240.32000732421875,240.72999572753903,239.92999267578125,240.61000061035156,208.1056671142578,46927700
2017-05-25 13:30:00,241.1999969482422,242.0800018310547,240.9600067138672,241.7599945068359,209.10028076171875,64071700
2017-05-26 13:30:00,241.5399932861328,241.8999938964844,241.4499969482422,241.7100067138672,209.05706787109375,46629900
2017-05-30 13:30:00,241.33999633789065,241.7899932861328,241.16000366210935,241.5,208.87545776367188,35201900
2017-05-31 13:30:00,241.83999633789065,241.8800048828125,240.63999938964844,241.44000244140625,208.8235626220703,91796000
2017-06-01 13:30:00,241.97000122070312,243.3800048828125,241.63999938964844,243.36000061035156,210.48416137695312,68962000
2017-06-02 13:30:00,243.4199981689453,244.3500061035156,243.0800018310547,244.1699981689453,211.1846923828125,88666100
2017-06-05 13:30:00,243.97000122070312,244.3000030517578,243.7599945068359,243.9900054931641,211.0290069580078,44698800
2017-06-06 13:30:00,243.33999633789065,243.97999572753903,243.1199951171875,243.2100067138672,210.35438537597656,50375400
2017-06-07 13:30:00,243.6000061035156,243.9199981689453,242.8300018310547,243.66000366210935,210.7436065673828,54144300
2017-06-08 13:30:00,243.77000427246097,244.3300018310547,243.1699981689453,243.77999877929688,210.84735107421875,65950700
2017-06-09 13:30:00,244.08999633789065,245.0099945068359,241.9499969482422,243.41000366210935,210.5274200439453,132256400
2017-06-12 13:30:00,243.1300048828125,243.4199981689453,242.3800048828125,243.36000061035156,210.48416137695312,86108100
2017-06-13 13:30:00,243.97999572753903,244.61000061035156,243.5800018310547,244.5500030517578,211.5133514404297,60067000
2017-06-14 13:30:00,244.86000061035156,244.8699951171875,243.2899932861328,244.2400054931641,211.24525451660156,78602300
2017-06-15 13:30:00,242.67999267578125,243.91000366210935,242.36000061035156,243.77000427246097,210.83876037597656,66464900
2017-06-16 13:30:00,242.77000427246097,242.8300018310547,241.6300048828125,242.63999938964844,210.88482666015625,84553100
2017-06-19 13:30:00,243.58999633789065,244.72999572753903,243.47999572753903,244.66000366210935,212.64048767089844,65123800
2017-06-20 13:30:00,244.25,244.2599945068359,242.9900054931641,243.0099945068359,211.20635986328125,56906400
2017-06-21 13:30:00,243.4600067138672,243.58999633789065,242.41000366210935,242.9499969482422,211.15423583984375,55977600
2017-06-22 13:30:00,242.9600067138672,243.52999877929688,242.63999938964844,242.83999633789065,211.05865478515625,44148100
2017-06-23 13:30:00,242.91000366210935,243.5099945068359,242.47000122070312,243.1300048828125,211.31065368652344,66986800
2017-06-26 13:30:00,243.8999938964844,244.3800048828125,243.0500030517578,243.2899932861328,211.44972229003903,56700500
2017-06-27 13:30:00,243.0399932861328,243.3800048828125,241.30999755859375,241.3300018310547,209.7462921142578,82247700
2017-06-28 13:30:00,242.5,243.72000122070312,242.22999572753903,243.4900054931641,211.6236114501953,70042600
2017-06-29 13:30:00,243.66000366210935,243.72000122070312,239.9600067138672,241.3500061035156,209.76365661621097,106949700
2017-06-30 13:30:00,242.27999877929688,242.7100067138672,241.5800018310547,241.8000030517578,210.15476989746097,86820700
2017-07-03 13:30:00,242.8800048828125,243.3800048828125,242.2100067138672,242.2100067138672,210.51109313964844,39153800
2017-07-05 13:30:00,242.6300048828125,243.0099945068359,241.6999969482422,242.77000427246097,210.9977874755859,54427600
2017-07-06 13:30:00,241.88999938964844,242.02999877929688,240.33999633789065,240.5500030517578,209.06832885742188,65400800
2017-07-07 13:30:00,241.2100067138672,242.27999877929688,240.55999755859375,242.11000061035156,210.42425537109375,57972300
2017-07-10 13:30:00,242.11000061035156,242.8000030517578,241.7599945068359,242.3699951171875,210.650146484375,36663300
2017-07-11 13:30:00,242.3699951171875,242.5500030517578,240.8500061035156,242.19000244140625,210.49368286132812,50354600
2017-07-12 13:30:00,243.3000030517578,244.1999969482422,243.3000030517578,244.0099945068359,212.07550048828125,59610400
2017-07-13 13:30:00,244.02000427246097,244.5500030517578,243.7599945068359,244.4199981689453,212.4319000244141,39471600
2017-07-14 13:30:00,244.4199981689453,245.97000122070312,244.30999755859375,245.55999755859375,213.4226837158203,60262700
2017-07-17 13:30:00,245.47000122070312,245.91000366210935,245.3300018310547,245.52999877929688,213.3965606689453,33531900
2017-07-18 13:30:00,245.05999755859375,245.72000122070312,244.6699981689453,245.66000366210935,213.5095672607422,42742500
2017-07-19 13:30:00,246.02000427246097,247.0,246.0099945068359,246.9900054931641,214.6654815673828,51034300
2017-07-20 13:30:00,247.27999877929688,247.4199981689453,246.47000122070312,247.1000061035156,214.7611541748047,47135200
2017-07-21 13:30:00,246.44000244140625,246.91000366210935,246.17999267578125,246.8800048828125,214.5699005126953,82340800
2017-07-24 13:30:00,246.7899932861328,246.97999572753903,246.27999877929688,246.82000732421875,214.5177764892578,46622300
2017-07-25 13:30:00,247.67999267578125,247.8000030517578,247.16000366210935,247.4199981689453,215.03921508789065,54915600
2017-07-26 13:30:00,247.75,247.7899932861328,247.1300048828125,247.42999267578125,215.04791259765625,47575400
2017-07-27 13:30:00,247.9600067138672,248.0,245.67999267578125,247.1999969482422,214.84799194335935,70766600
2017-07-28 13:30:00,246.6499938964844,247.05999755859375,246.1300048828125,246.91000366210935,214.5959625244141,50088400
2017-07-31 13:30:00,247.3699951171875,247.47999572753903,246.52999877929688,246.77000427246097,214.4742889404297,65838700
2017-08-01 13:30:00,247.4600067138672,247.5,246.72000122070312,247.32000732421875,214.95233154296875,55050400
2017-08-02 13:30:00,247.47000122070312,247.6000061035156,246.3699951171875,247.44000244140625,215.05661010742188,47211200
2017-08-03 13:30:00,247.30999755859375,247.33999633789065,246.63999938964844,246.9600067138672,214.639404296875,40856000
2017-08-04 13:30:00,247.52000427246097,247.7899932861328,246.97000122070312,247.41000366210935,215.03054809570312,60191800
2017-08-07 13:30:00,247.4900054931641,247.8699951171875,247.3699951171875,247.8699951171875,215.43032836914065,31995000
2017-08-08 13:30:00,247.5099945068359,248.91000366210935,246.8300018310547,247.2599945068359,214.9001922607422,61719400
2017-08-09 13:30:00,246.47000122070312,247.30999755859375,246.05999755859375,247.25,214.89149475097656,62632600
2017-08-10 13:30:00,246.2899932861328,246.44000244140625,243.6999969482422,243.7599945068359,211.85821533203125,120479500
2017-08-11 13:30:00,244.02000427246097,244.8000030517578,243.75,244.1199951171875,212.1711273193359,74869900
2017-08-14 13:30:00,245.58999633789065,246.7899932861328,245.5500030517578,246.5399932861328,214.27438354492188,73291900
2017-08-15 13:30:00,246.97999572753903,247.0,246.16000366210935,246.5099945068359,214.24832153320312,55242700
2017-08-16 13:30:00,247.11000061035156,247.57000732421875,246.4499969482422,246.94000244140625,214.6220703125,56715500
2017-08-17 13:30:00,246.2400054931641,246.6000061035156,243.08999633789065,243.08999633789065,211.27587890625,128490400
2017-08-18 13:30:00,242.8999938964844,244.19000244140625,242.1999969482422,242.7100067138672,210.94561767578125,136748000
2017-08-21 13:30:00,242.63999938964844,243.1999969482422,241.8300018310547,242.8999938964844,211.11077880859375,65469700
2017-08-22 13:30:00,243.57000732421875,245.6199951171875,243.5500030517578,245.44000244140625,213.31837463378903,63140100
