date,open,high,low,close,adjusted_close,volume,return_1d,return_robust_z,return_outlier,return_lag_1,momentum_5,momentum_20,volatility_5,volatility_20,volatility_60,range_pct,volume_change_5,price_vs_sma20,drawdown_60,sma50,market_regime,high_vol_threshold,target_high_vol_next
2016-12-07 14:30:00,221.52000427246097,224.6699981689453,221.3800048828125,224.6000061035156,192.2836456298828,110738100,0.013080608940062577,1.7307743630076486,False,0.0031674615765338032,0.01914840721225275,0.048993219649331676,0.0062883573763669945,0.004824411786372194,0.005926787248280063,0.014648233289078771,-0.022540907638505137,0.02295021065941638,0.0,184.91781799316405,Above 50-day trend,,0.0
2016-12-08 14:30:00,224.57000732421875,225.6999969482422,224.2599945068359,225.1499938964844,192.75450134277344,99714400,0.0024487559061416864,0.24110436568503055,False,0.013080608940062577,0.025413075820615694,0.04053035557252738,0.004909484512313882,0.004423144718159894,0.0059271563649742325,0.0063957471927284975,0.26156084538938895,0.023411252451505327,0.0,185.06352783203124,Above 50-day trend,,0.0
2016-12-09 14:30:00,225.41000366210935,226.52999877929688,225.3699951171875,226.5099945068359,193.9188232421875,88005800,0.0060404394776938375,0.7443490248566046,False,0.0024487559061416864,0.031090358405255536,0.04420988836789763,0.004202977964248259,0.00451423027883326,0.005847096759805396,0.005121202994309229,0.17591458078067568,0.027353934796643165,0.0,185.26608367919923,Above 50-day trend,,0.0
2016-12-12 14:30:00,226.3999938964844,226.9600067138672,225.7599945068359,226.25,193.6962432861328,102016100,-0.001147799642826297,-0.2628229250617584,False,0.0060404394776938375,0.023755598906699316,0.045420847281526955,0.005330181000902747,0.004460897436838485,0.005819626484890521,0.005303921357044324,0.503823826834007,0.023892244278655772,-0.001147799642826297,185.43645080566407,Above 50-day trend,,0.0
2016-12-13 14:30:00,227.02000427246097,228.33999633789065,227.0,227.7599945068359,194.989013671875,110477500,0.006674215068964928,0.8331497710990278,False,-0.001147799642826297,0.02733432196079444,0.051572198691747895,0.005305827236935008,0.004553711266594958,0.00586447116277269,0.005883370083460532,0.8450617428278449,0.028127337917018158,0.0,185.64157653808593,Above 50-day trend,,0.0
2016-12-14 14:30:00,227.41000366210935,228.22999572753903,225.3699951171875,225.8800048828125,193.37945556640625,142501800,-0.008254609196481688,-1.258585463820433,False,0.006674215068964928,0.005698924278941142,0.034817604574150396,0.006120593321870931,0.0049710653246204835,0.005986446369966975,0.012661592653299766,0.2868362379343694,0.01789450546728566,-0.008254609196481688,185.83334503173828,Above 50-day trend,,0.0
2016-12-15 14:30:00,226.16000366210935,227.80999755859375,225.88999938964844,226.80999755859375,194.17567443847656,124972600,0.0041173912178944505,0.4749033048220274,False,-0.008254609196481688,0.007372969688401065,0.04103361069694089,0.006253020916928748,0.004922923291000267,0.005848067360370906,0.00846522723694886,0.25330544033760427,0.020030888855911533,-0.004171205434000069,186.02477203369142,Above 50-day trend,,0.0
2016-12-16 14:30:00,226.0099945068359,226.0800018310547,224.6699981689453,225.0399932861328,193.79588317871097,156420200,-0.001955915749302206,-0.37605119433236706,False,0.0041173912178944505,-0.0006339769467504919,0.033683700091741375,0.005803349177982606,0.004942192039415341,0.005814548151983738,0.0062655692506913205,0.7773851268893641,0.016349985013155433,-0.006118962656900373,186.20603515625,Above 50-day trend,,0.0
2016-12-19 14:30:00,225.25,226.02000427246097,225.0800018310547,225.52999877929688,194.2178497314453,90341100,0.00217737624666281,0.2030803133096355,False,-0.001955915749302206,0.0026929094569065892,0.038257469684327416,0.005845540742734211,0.004856358173092936,0.005760233163567838,0.004167970764395572,-0.1144427203157149,0.016655117973985334,-0.003954909694180997,186.40840789794922,Above 50-day trend,,0.0
2016-12-20 14:30:00,226.1499938964844,226.57000732421875,225.8800048828125,226.3999938964844,194.9671173095703,89838800,0.0038578718648212273,0.4385410457911402,False,0.00217737624666281,-0.00011229536419699038,0.034451254142200405,0.005209140100395556,0.004697359869976832,0.005651637694026879,0.003047714045971821,-0.1868136045801181,0.018845755767872063,-0.00011229536419699038,186.6065887451172,Above 50-day trend,,0.0
2016-12-21 14:30:00,226.25,226.4499969482422,225.77000427246097,225.77000427246097,194.424560546875,67909000,-0.0027828116360454347,-0.49191077115879694,False,0.0038578718648212273,0.005404426118625905,0.029561514278169776,0.003251330942807854,0.004802412272498349,0.005631285361019155,0.0030118822824692034,-0.5234516335934003,0.014530683789174992,-0.0028947945033962474,186.84066284179687,Above 50-day trend,,0.0
2016-12-22 14:30:00,225.6000061035156,225.7400054931641,224.9199981689453,225.3800048828125,194.0887756347656,56219100,-0.001727070444006218,-0.34398679462331205,False,-0.0027828116360454347,-0.0004475267252824766,0.027224704944895706,0.0029214502978673596,0.004852018793146625,0.005615362283989985,0.003638332178780214,-0.5501485925714917,0.011421097905388589,-0.00461686543337414,187.06322692871095,Above 50-day trend,,0.0
2016-12-23 14:30:00,225.42999267578125,225.72000122070312,225.2100067138672,225.7100067138672,194.37289428710935,36697800,0.0014638592644760084,0.10310669276083173,False,-0.001727070444006218,0.002977416748663808,0.024920150519398554,0.002770683396629467,0.004820382260046252,0.005465775508725158,0.0022595121690039115,-0.7653896363768874,0.011655926457830201,-0.0031597646101356736,187.30345916748047,Above 50-day trend,,0.0
2016-12-27 14:30:00,226.02000427246097,226.72999572753903,226.0,226.27000427246097,194.8551483154297,42672500,0.0024810765415057556,0.2456329347540955,False,0.0014638592644760084,0.003281359488150004,0.03230993936950144,0.002816910595289024,0.004617977523297474,0.0054008777122159235,0.0032262152019938814,-0.5276513126362199,0.012558887221861825,-0.000686527686480698,187.55145263671875,Above 50-day trend,,0.0
2016-12-28 14:30:00,226.57000732421875,226.58999633789065,224.27000427246097,224.3999938964844,193.24476623535156,64095000,-0.008264508759456834,-1.2599725298289293,False,0.0024810765415057556,-0.008834059291567553,0.02178519409417401,0.004234846144448364,0.005115423168121951,0.005512809034161128,0.010338645849072075,-0.28655547491729627,0.003116745722491876,-0.008945362631858966,187.77990997314453,Above 50-day trend,,0.0
2016-12-29 14:30:00,224.47999572753903,224.88999938964844,223.83999633789065,224.3500061035156,193.2017059326172,48696100,-0.00022282778247117996,-0.13322154472452932,False,-0.008264508759456834,-0.006289609763386772,0.02401434207733999,0.0042359149115064575,0.005060128831477633,0.005460602938236266,0.004680200682826415,-0.2829212622774595,0.0017152550372248054,-0.009166197139011456,187.98473266601562,Above 50-day trend,,0.0
2016-12-30 14:30:00,224.72999572753903,224.8300018310547,222.72999572753903,223.52999877929688,192.4955291748047,108998300,-0.0036551269275996168,-0.6141342362394435,False,-0.00022282778247117996,-0.008208854194428405,0.024035398799021612,0.004375226934249411,0.005059091969979157,0.005470497776393996,0.009394739475613301,0.9388126099492877,-0.0031137732367870763,-0.01278782045262461,188.16567169189454,Above 50-day trend,,0.0
2017-01-03 14:30:00,225.0399932861328,225.8300018310547,223.8800048828125,225.2400054931641,193.96815490722656,91366500,0.007650181480758356,0.9698961950201185,False,-0.0036551269275996168,-0.002082283033173038,0.0313526609674073,0.006032904319972498,0.0052558186941043935,0.0055433253965210955,0.008657418312402628,1.4896996550201917,0.002981198774940852,-0.005235468119072162,188.38291229248046,Above 50-day trend,,0.0
2017-01-04 14:30:00,225.6199951171875,226.75,225.61000061035156,226.5800018310547,195.12208557128903,78744400,0.005949072746577411,0.7315472792283179,False,0.007650181480758356,0.0013699266258402343,0.0312916976860147,0.006618232495969839,0.0052531845513797614,0.0055534459294699886,0.005031332776219402,0.8453195852129591,0.007405983641384228,0.0,188.6215200805664,Above 50-day trend,,0.0
2017-01-05 14:30:00,226.27000427246097,226.5800018310547,225.47999572753903,226.3999938964844,194.9671173095703,78379000,-0.0007942117944516047,-0.21328036578623885,False,0.005949072746577411,0.008912795455071176,0.02721895707895783,0.004796314773927947,0.005263859384283206,0.0055300871190212385,0.004858684333792884,0.22285669709025657,0.005265230123869147,-0.0007942117944516047,188.8414471435547,Above 50-day trend,,0.0
2017-01-06 14:30:00,226.52999877929688,227.75,225.8999938964844,227.2100067138672,195.6646423339844,71559900,0.0035776547042369877,0.3992787369983584,False,-0.0007942117944516047,0.012748005456153733,0.017583381535263287,0.004698640041517519,0.004527258132679976,0.005247381825452792,0.008142273882529163,0.4695201463772254,0.007983129878158746,0.0,189.08765319824218,Above 50-day trend,,0.0
2017-01-09 14:30:00,226.91000366210935,227.07000732421875,226.4199981689453,226.4600067138672,195.01876831054688,46939700,-0.0033009235380149216,-0.5645054311072769,False,0.0035776547042369877,0.013108040205187521,0.011746895413596192,0.00458303024466263,0.004604405355228654,0.005278739554680717,0.002870304406970745,-0.5693538339588782,0.004070252511206851,-0.0033009235380149216,189.32830383300782,Above 50-day trend,,0.0
2017-01-10 14:30:00,226.47999572753903,227.4499969482422,226.0099945068359,226.4600067138672,195.01876831054688,63771900,0.0,-0.1020002833829556,False,-0.0033009235380149216,0.005416422112293651,0.0056721933949941405,0.003668020914507791,0.004422890372859664,0.00524981183803052,0.0063587494423495506,-0.30202098143192524,0.0037860225626702437,-0.0033009235380149216,189.57871429443358,Above 50-day trend,,0.0
2017-01-11 14:30:00,226.36000061035156,227.1000061035156,225.58999633789065,227.1000061035156,195.5699157714844,74650000,0.002826125227392895,0.29397903898839267,False,0.0,0.002295128195684226,0.00967325154873433,0.00279497305822763,0.004444009803559057,0.005253684360417098,0.006649096103223608,-0.05199607845129306,0.006137686617148752,-0.0004841271339065534,189.85093475341796,Above 50-day trend,,0.0
2017-01-12 14:30:00,226.5,226.75,224.9600067138672,226.52999877929688,195.07907104492188,72113200,-0.0025098171394420943,-0.45366045771609764,False,0.002826125227392895,0.0005742185497557006,0.0004618587034777022,0.003078617228136511,0.004241323962956386,0.005240716779851578,0.007901793562788842,-0.0799423314918537,0.0035892162017487905,-0.0029927292027703833,190.1131671142578,Above 50-day trend,,0.0
2017-01-13 14:30:00,226.72999572753903,227.3999938964844,226.69000244140625,227.0500030517578,195.52679443359375,62717900,0.0022950867372584227,0.21957318483926985,False,-0.0025098171394420943,-0.0007045110386134645,0.011104276102639643,0.002754750226451914,0.003788377140483696,0.005200466729378587,0.0031270268466647207,-0.1235608210743726,0.005337240509935226,-0.0007045110386134645,190.41072265625,Above 50-day trend,,0.0
2017-01-17 14:30:00,226.30999755859375,226.77999877929688,225.8000030517578,226.25,194.83790588378903,61240800,-0.003523243716035407,-0.5956555700284885,False,0.0022950867372584227,-0.0009274103632417319,0.0034104758344604136,0.0028195984469657214,0.0037959100081184738,0.005230589906342396,0.0043314728289019335,0.30466960802902454,0.0016246665128329951,-0.00422527259055927,190.71624481201172,Above 50-day trend,,0.0
2017-01-18 14:30:00,226.5399932861328,226.8000030517578,225.8999938964844,226.75,195.26852416992188,54793300,0.002210136083014902,0.2076704205256786,False,-0.003523243716035407,0.001280676016665705,0.0075989281457176094,0.003021358422433129,0.0037869962179734365,0.005218950699254011,0.0039691693727603485,-0.14079241797719688,0.003458555787335227,-0.0020244749349572766,191.04681671142578,Above 50-day trend,,0.0
2017-01-19 14:30:00,226.83999633789065,227.0,225.41000366210935,225.91000366210935,194.5450897216797,66608800,-0.0037048185380489373,-0.6210967197283352,False,0.002210136083014902,-0.005240202951266704,0.0016849120237241166,0.00304606690792214,0.003868047960525298,0.005254999485447011,0.007038184728945383,-0.10771868720696587,-0.00034312932549218633,-0.005721793160737398,191.36685821533203,Above 50-day trend,,0.0
2017-01-20 14:30:00,226.6999969482422,227.30999755859375,225.97000122070312,226.7400054931641,195.25990295410156,129168600,0.003674280514838424,0.41281735256807095,False,-0.0037048185380489373,0.0009269672456972966,0.0015017180772405325,0.0035217304196596983,0.0038588456176330147,0.00524948863487558,0.005909836400401005,0.7911921811818086,0.003254422660615708,-0.0020685361190193596,191.6224349975586,Above 50-day trend,,0.0
2017-01-23 14:30:00,226.7400054931641,226.80999755859375,225.27000427246097,226.1499938964844,194.75177001953125,75061600,-0.002602341427414112,-0.46662439310683385,False,0.003674280514838424,-0.00396377599452602,0.001682963673601101,0.003470662169586539,0.0038519986411300554,0.00523984110799863,0.006809610115831729,0.1968130310485523,0.000559504210799977,-0.004665494509196733,191.8514096069336,Above 50-day trend,,0.0
2017-01-24 14:30:00,226.3999938964844,228.0800018310547,226.27000427246097,227.6000061035156,196.00051879882812,95555300,0.0064120022075877525,0.7964101142151854,False,-0.002602341427414112,0.005967077657530018,0.009849838857554749,0.004266802905324186,0.004073375285858733,0.005270066391169136,0.007952537390401079,0.560320897179658,0.006480821330862696,0.0,192.06649200439452,Above 50-day trend,,0.0
2017-01-25 14:30:00,228.6999969482422,229.57000732421875,228.5099945068359,229.57000732421875,197.6969757080078,84437700,0.008655369483592468,1.110736968939131,False,0.0064120022075877525,0.012436472024404344,0.017101568781439536,0.005456740610427494,0.004461991820687467,0.005333070092804009,0.004617383732909842,0.5410223512728747,0.01432658405883025,0.0,192.3062582397461,Above 50-day trend,,0.0
2017-01-26 14:30:00,229.3999938964844,229.7100067138672,229.0099945068359,229.3300018310547,197.4902801513672,59970700,-0.001045517038894439,-0.24849171432744951,False,0.008655369483592468,0.01513885770080825,0.013523542275987399,0.004791406249771751,0.004464142492396778,0.005312609510155205,0.003052423151973683,-0.09965800314673134,0.01258157776612423,-0.001045517038894439,192.55045104980468,Above 50-day trend,,0.0
2017-01-27 14:30:00,229.4199981689453,229.58999633789065,228.7599945068359,228.97000122070312,197.1802978515625,59711100,-0.001569607879269297,-0.3219241064313595,False,-0.001045517038894439,0.009835070428731774,0.020365527578728226,0.0051709288774423115,0.0039831250584095555,0.0053235722286668246,0.003624937007598255,-0.5377274353054844,0.009973237257653977,-0.002613483866381605,192.78553344726564,Above 50-day trend,,0.0
2017-01-30 14:30:00,228.1699981689453,228.1999969482422,226.41000366210935,227.5500030517578,195.95745849609375,79737300,-0.006201630532018498,-0.9709346928930225,False,-0.001569607879269297,0.0061908986831882284,0.014263603678725811,0.006128461237499085,0.004293284182809208,0.005296634617243916,0.007866373377835969,0.0622915045775736,0.003001878550824122,-0.008798906537059392,192.96722290039062,Above 50-day trend,,0.0
2017-01-31 14:30:00,226.97999572753903,227.6000061035156,226.32000732421875,227.52999877929688,195.9401702880859,75880800,-8.822429184640601e-05,-0.11436172970649996,False,-0.006201630532018498,-0.0003078997500213232,0.01789465515405886,0.005406656531441106,0.004174542473417845,0.005211060101827385,0.005625626449980514,-0.20589648088593726,0.002030035637942129,-0.008886354551607578,193.15558624267578,Above 50-day trend,,0.0
2017-02-01 14:30:00,227.52999877929688,228.58999633789065,226.94000244140625,227.6199951171875,196.01771545410156,79117700,0.0003957594091177352,-0.04654890383135182,False,-8.822429184640601e-05,-0.00849411200091632,0.010566479574213083,0.0026315413225768925,0.003860063195579279,0.005152482629349615,0.007248896985675285,-0.06300503211243325,0.0019015334687817464,-0.00849411200091632,193.32632385253908,Above 50-day trend,,0.0
2017-02-02 14:30:00,227.6199951171875,228.1000061035156,226.82000732421875,227.77000427246097,196.14691162109375,69657600,0.0006591045441626253,-0.009650599710177217,False,0.0003957594091177352,-0.006802200742455855,0.005252229888811355,0.002839991424139278,0.0036446209447983705,0.005142115770406111,0.0056196986226759605,0.16152721245541568,0.0022993804226274506,-0.007840605964572034,193.50803497314453,Above 50-day trend,,0.0
2017-02-03 14:30:00,228.82000732421875,229.5500030517578,228.4600067138672,229.33999633789065,197.49891662597656,80563200,0.006892818213189766,0.8637791020569668,False,0.0006591045441626253,0.0016158753074504428,0.012985776018764383,0.0046373568363853425,0.0039214886508679965,0.004443974344402912,0.004752752922716168,0.34921647733838435,0.00855564607046655,-0.0010018316229772894,193.68853424072265,Above 50-day trend,,0.0
2017-02-06 14:30:00,228.8699951171875,229.3300018310547,228.5399932861328,228.92999267578125,197.14581298828125,57790100,-0.0017878763272611842,-0.3525065418072345,False,0.006892818213189766,0.006064349381277534,0.007569945375049514,0.003314115719921365,0.003894287579978078,0.004442004874484851,0.0034508739361238396,-0.2752438319331103,0.006371873343755441,-0.0027879167991957665,193.85460845947264,Above 50-day trend,,0.0
2017-02-07 14:30:00,229.3800048828125,229.66000366210935,228.72000122070312,228.94000244140625,197.1544189453125,57931200,4.365275072704122e-05,-0.09588392785667019,False,-0.0017878763272611842,0.006197037878661105,0.01095100052813791,0.003301659236616432,0.0037983352984820454,0.0042699962216190155,0.004105889889849202,-0.23654995730145179,0.0058675122214342235,-0.0027443857487059464,194.01880065917967,Above 50-day trend,,0.0
2017-02-08 14:30:00,228.94000244140625,229.38999938964844,228.30999755859375,229.2400054931641,197.41278076171875,51566200,0.001310454098814473,0.08161250242625946,False,4.365275072704122e-05,0.0071170368677409,0.012275805410480567,0.003268311405262423,0.0037996225535477626,0.004265925869020339,0.004711227557036911,-0.34823433947144566,0.006570938654006042,-0.0014375280414447023,194.17411895751954,Above 50-day trend,,0.0
2017-02-09 14:30:00,229.2400054931641,230.9499969482422,229.2400054931641,230.6000061035156,198.58396911621097,65955200,0.005932687589796259,0.7292514916190993,False,0.001310454098814473,0.012424653923815088,0.01541164106369175,0.00377201525701264,0.003955001705197735,0.004289335063745954,0.0074154007364183976,-0.05315141492098496,0.01176516437712083,0.0,194.37066955566405,Above 50-day trend,,0.0
2017-02-10 14:30:00,231.0,231.77000427246097,230.6199951171875,231.5099945068359,199.3675994873047,66015900,0.003946090787595891,0.450901739833303,False,0.005932687589796259,0.009461737275587412,0.021983539389498485,0.0030758118110679254,0.003936428921390992,0.004303973192246238,0.004967427681570391,-0.18057003693994278,0.014649196750241122,0.0,194.57552856445312,Above 50-day trend,,0.0
2017-02-13 14:30:00,232.0800018310547,233.07000732421875,232.0500030517578,232.77000427246097,200.4527130126953,55182100,0.005442777704005586,0.6606083250962289,False,0.003946090787595891,0.016773879060828056,0.025193061612711842,0.002573708042289246,0.0040482629718812365,0.004253265989308016,0.004382026265149724,-0.045128836946120576,0.018894539435162283,0.0,194.81116485595703,Above 50-day trend,,0.0
2017-02-14 14:30:00,232.55999755859375,233.7100067138672,232.16000366210935,233.6999969482422,201.25360107421875,71109000,0.003995396467757928,0.45781014913887114,False,0.005442777704005586,0.020791733458651596,0.032928372748249224,0.0018010237056199203,0.003928760856356061,0.0042493071041492985,0.006632447890451286,0.22747327864777533,0.02130015798480689,0.0,195.07668853759765,Above 50-day trend,,0.0
2017-02-15 14:30:00,233.4499969482422,235.13999938964844,233.38999938964844,234.9199981689453,202.30418395996097,86785800,0.00522019422328146,0.6294212938161241,False,0.003995396467757928,0.024777540640320783,0.03603069066019415,0.0008932454861656623,0.004009048089927888,0.004250546338905901,0.007449344515750711,0.6829977776140186,0.024802076208242152,0.0,195.36134002685546,Above 50-day trend,,0.0
2017-02-16 14:30:00,234.9499969482422,235.16000366210935,233.8500061035156,234.72000122070312,202.13194274902344,84722400,-0.0008513971761039407,-0.22129283050533702,False,0.00522019422328146,0.01786636478565007,0.03899791579524137,0.002554394122507913,0.0038512904524115716,0.0042348545471126405,0.005581107497362281,0.28454466061811656,0.02196573599570595,-0.0008513971761039407,195.6199459838867,Above 50-day trend,,0.0
2017-02-17 14:30:00,233.9499969482422,235.08999633789065,233.92999267578125,235.08999633789065,202.4505920410156,77204100,0.0015764420390882439,0.11888110019668509,False,-0.0008513971761039407,0.015463859532035995,0.03682624531778189,0.002679440975240647,0.003829552273623963,0.0041548784664796395,0.004934296142665938,0.16947735318309687,0.021719541916896734,0.0,195.8729391479492,Above 50-day trend,,0.0
2017-02-21 14:30:00,235.52000427246097,236.69000244140625,235.5099945068359,236.4900054931641,203.65621948242188,88946100,0.005955168761186069,0.7324014153828327,False,0.0015764420390882439,0.015981357506114957,0.04572204638755073,0.002799659949268582,0.0037876499117045857,0.0041990383973718225,0.004989673589417079,0.6118650794369913,0.0254998269142388,0.0,196.100390625,Above 50-day trend,,0.0
2017-02-22 14:30:00,236.02000427246097,236.5399932861328,235.8300018310547,236.27999877929688,203.47537231445312,62115200,-0.0008880021853904241,-0.2264216997543583,False,0.005955168761186069,0.011039659555781123,0.03813690678695125,0.003258007118821554,0.0037159840573862965,0.004207285326252566,0.003004873280625458,-0.12647906734731185,0.022664566063437253,-0.0008880021853904241,196.3148080444336,Above 50-day trend,,0.0
2017-02-23 14:30:00,236.8800048828125,236.8999938964844,235.55999755859375,236.44000244140625,203.6132049560547,74615900,0.000677392256535958,-0.007088237687743145,False,-0.0008880021853904241,0.006470558198404808,0.029925744826693634,0.0028084842612997145,0.0033616676858224588,0.004195303093365538,0.005667384216098233,-0.14022916191358492,0.02183809889707211,-0.00021121145465874402,196.50869567871095,Above 50-day trend,,0.0
2017-02-24 14:30:00,235.4600067138672,236.7899932861328,235.41000366210935,236.7400054931641,203.8715362548828,82381600,0.0012687354873859302,0.07576714662828324,False,0.000677392256535958,0.008606227606585248,0.03231174769018863,0.0025519398612368653,0.0033095584184121576,0.004123450936863796,0.005829135726970799,-0.027629056778372685,0.021498891712206758,0.0,196.71220153808594,Above 50-day trend,,0.0
2017-02-27 14:30:00,236.63999938964844,237.30999755859375,236.3500061035156,237.11000061035156,204.1901397705078,56515400,0.0015627660510031394,0.11696490467845107,False,0.0012687354873859302,0.008592455630555884,0.035550417538279255,0.0025521367662877433,0.0032248761069039126,0.004122706295415034,0.004048717694770412,-0.26797411018326744,0.02130170508239515,0.0,196.8962240600586,Above 50-day trend,,0.0
2017-02-28 14:30:00,236.6699981689453,236.9499969482422,236.02000427246097,236.47000122070312,203.63897705078125,96961900,-0.0026992621697895514,-0.4802043327066649,False,0.0015627660510031394,-8.466440005827636e-05,0.039199929482860885,0.0017737054074667663,0.002842617821574955,0.004127432167841507,0.003932814610650072,0.09011974667804434,0.01659203020280664,-0.0026992621697895514,197.1014144897461,Above 50-day trend,,0.0
2017-03-01 14:30:00,238.38999938964844,240.32000732421875,238.3699951171875,239.77999877929688,206.4894256591797,149158200,0.01399755906104172,1.8592517864545215,False,-0.0026992621697895514,0.014812865608465842,0.05383916608617545,0.006400739888121934,0.0038744173534996157,0.004389939779836945,0.008132505700886751,1.4013156200092731,0.028114644617948104,0.0,197.34768951416015,Above 50-day trend,0.005944976457382123,1.0
2017-03-02 14:30:00,239.55999755859375,239.57000732421875,238.2100067138672,238.27000427246097,205.1891326904297,70246000,-0.0062971407111964695,-0.9843169930345304,False,0.01399755906104172,0.007739811053586232,0.04678871608661139,0.007659201641579133,0.004338973470928522,0.004504395525164189,0.005707812926365696,-0.058565265580124315,0.01931313290877479,-0.0062971407111964695,197.57555450439452,Above 50-day trend,0.00595212075388174,0.0
2017-03-03 14:30:00,238.1699981689453,238.61000061035156,237.72999572753903,238.4199981689453,205.3182373046875,81974300,0.0006291981089106002,-0.01384090587596735,False,-0.0062971407111964695,0.007096140424409203,0.04675743098780183,0.007670749458341477,0.004339573070627655,0.004465753604718158,0.0036909860312512614,-0.004944065179603219,0.01763629843158676,-0.005671904751312962,197.79756225585936,Above 50-day trend,0.005950596750229575,0.0
2017-03-06 14:30:00,237.5,238.1199951171875,237.0099945068359,237.7100067138672,204.7068023681641,55391500,-0.002977986488438722,-0.5192574736493718,False,0.0006291981089106002,0.0025303014055280126,0.03649582420666042,0.007917211312402575,0.0043505964922212976,0.004494286496319108,0.0046695577762853905,-0.01988661497574118,0.012796680220823253,-0.00863300038403858,197.99235595703124,Above 50-day trend,0.005949072746577411,0.0
2017-03-07 14:30:00,237.36000061035156,237.77000427246097,236.7599945068359,237.0,204.09539794921875,65103700,-0.00298673230138069,-0.520482883284012,False,-0.002977986488438722,0.0022413238617069453,0.0352509893849513,0.007947514646616605,0.004410519776404878,0.004250760254028026,0.0042616445806964425,-0.32856410610765674,0.008038737530358109,-0.011593948224314365,198.18577270507814,Above 50-day trend,0.005944976457382123,0.0
